Price,Date,Closing_Price,Log_Return
89,2020-05-15,81.00056457519531,0.007357383491072376
90,2020-05-18,76.06301879882812,-0.06289393329655356
91,2020-05-19,77.25053405761719,0.015491637705436358
92,2020-05-20,77.03177642822266,-0.002835811510814817
93,2020-05-21,77.81304931640625,0.01009112851170499
94,2020-05-22,78.25054168701172,0.005606605791963334
95,2020-05-26,79.53179168701172,0.016241085243503255
96,2020-05-27,81.75057220458984,0.02751597203986391
97,2020-05-28,83.68807983398438,0.023423742791424403
98,2020-05-29,88.3131103515625,0.053792019702395
99,2020-06-01,92.84439849853516,0.050036385785084195
100,2020-06-02,89.6256103515625,-0.03528384852042355
101,2020-06-03,88.56312561035156,-0.01192552747514076
102,2020-06-04,87.6568374633789,-0.010285964446607822
103,2020-06-05,90.5318832397461,0.03227247262000484
104,2020-06-08,91.6881332397461,0.012690872725521773
105,2020-06-09,90.18812561035156,-0.016495189095103696
106,2020-06-10,87.93809509277344,-0.025264671208687813
107,2020-06-11,86.0630874633789,-0.021552499601520926
108,2020-06-12,84.15682983398438,-0.02239852251683484
109,2020-06-15,82.56307220458984,-0.01911956713618999
110,2020-06-16,81.96932983398438,-0.00721736193720931
111,2020-06-17,80.90680694580078,-0.01304719011449199
112,2020-06-18,86.0006103515625,0.06105643256990476
113,2020-06-19,85.78184509277344,-0.0025470048904389342
114,2020-06-22,89.78186798095703,0.04557565089183949
115,2020-06-23,89.9068832397461,0.0013914647200864946
116,2020-06-24,88.46937561035156,-0.016118050233299038
117,2020-06-25,87.75060272216797,-0.008157722876622095
118,2020-06-26,88.81311798095703,0.012035633147555772
119,2020-06-29,84.2818374633789,-0.052367973509241876
120,2020-06-30,83.03182983398438,-0.014942364331335199
121,2020-07-01,83.6568374633789,0.007499136786854332
122,2020-07-02,83.50057220458984,-0.001869678462005361
123,2020-07-03,84.53182983398438,0.012274663278302735
124,2020-07-06,84.90685272216797,0.004426657418674016
125,2020-07-07,83.03182983398438,-0.022330779021825717
126,2020-07-08,83.03182983398438,0.0
127,2020-07-09,81.50056457519531,-0.018614078732226345
128,2020-07-10,82.00057220458984,0.006116277818827121
129,2020-07-13,81.56305694580078,-0.0053497993966991975
130,2020-07-14,80.15679168701172,-0.01739181327700703
131,2020-07-15,80.00055694580078,-0.0019510161987961643
132,2020-07-16,78.84429168701172,-0.014558680268230843
133,2020-07-17,81.6255874633789,0.034667868467888836
134,2020-07-20,83.12557983398438,0.018209689726302502
135,2020-07-21,83.18809509277344,0.0007517753637623121
136,2020-07-22,83.81307983398438,0.00748482948408723
137,2020-07-23,83.4068374633789,-0.0048587892684009435
138,2020-07-24,82.25057983398438,-0.013959850703628901
139,2020-07-27,81.21932220458984,-0.012617262229259992
140,2020-07-28,81.53181457519531,0.0038401299162021266
141,2020-07-29,82.00057220458984,0.005732918383780311
142,2020-07-30,80.37554931640625,-0.02001620839149124
143,2020-07-31,80.78181457519531,0.00504185610379933
144,2020-08-03,80.25055694580078,-0.006598170936336655
145,2020-08-04,80.46930694580078,0.002722129421730181
146,2020-08-05,80.28180694580078,-0.00233279982317225
147,2020-08-06,80.53180694580078,0.003109192006167767
148,2020-08-07,81.09430694580078,0.006960536976417183
149,2020-08-10,80.78181457519531,-0.003860887644806293
150,2020-08-11,81.31307220458984,0.006554920295866539
151,2020-08-12,80.43805694580078,-0.010819384063340818
152,2020-08-13,80.59430694580078,0.0019406043016411945
153,2020-08-14,82.40680694580078,0.022240028477934413
154,2020-08-17,85.0005874633789,0.030990125731232953
155,2020-08-18,85.40682983398438,0.004767904433239942
156,2020-08-19,84.4380874633789,-0.011407499162003705
157,2020-08-20,86.56310272216797,0.02485508614124806
158,2020-08-21,87.1881103515625,0.007194313226423354
159,2020-08-24,87.37560272216797,0.002148126198759896
160,2020-08-25,87.78185272216797,0.004638691826447336
161,2020-08-26,88.71937561035156,0.010623514797648725
162,2020-08-27,87.8443603515625,-0.009911689029274985
163,2020-08-28,86.90685272216797,-0.010729729508192138
164,2020-08-31,83.96932983398438,-0.034385275578191966
165,2020-09-01,83.4068374633789,-0.006721321168840383
166,2020-09-02,85.18807983398438,0.021131226017831985
167,2020-09-03,84.8130874633789,-0.004411651811136774
168,2020-09-04,82.78182220458984,-0.02424136548708266
169,2020-09-07,82.46932220458984,-0.0037821265762452553
170,2020-09-08,81.21932220458984,-0.015273195076256347
171,2020-09-09,79.34429931640625,-0.023356574916350233
172,2020-09-10,79.15679931640625,-0.002365915303794277
173,2020-09-11,78.18804931640625,-0.012313872992586808
174,2020-09-14,78.09429168701172,-0.0011998494524799884
175,2020-09-15,77.56304168701172,-0.006825917561358676
176,2020-09-16,77.40678405761719,-0.002016620740184632
177,2020-09-17,77.68802642822266,0.003626719398175512
178,2020-09-18,77.28178405761719,-0.0052428702066130385
179,2020-09-21,76.03178405761719,-0.016306811124683088
180,2020-09-22,74.71926879882812,-0.01741345615501887
181,2020-09-23,75.6567611694336,0.012468802599029707
182,2020-09-24,72.31298065185547,-0.045203158786059974
183,2020-09-25,73.1880111694336,0.012027973912463527
184,2020-09-28,75.0005111694336,0.024463303390315192
185,2020-09-29,73.53175354003906,-0.01977759522801171
186,2020-09-30,72.50050354003906,-0.014123826661161387
187,2020-10-01,73.28175354003906,0.010718142175974266
188,2020-10-05,74.00051879882812,0.009760454582235288
189,2020-10-06,73.0005111694336,-0.013605660529685735
190,2020-10-07,71.53173828125,-0.02032520019039542
191,2020-10-08,70.81299591064453,-0.010098701339582005
192,2020-10-09,71.81299591064453,0.014022919301480535
193,2020-10-12,70.75048828125,-0.014906023215087638
194,2020-10-13,71.15674591064453,0.005725694557983222
195,2020-10-14,69.09424591064453,-0.029413677168375216
196,2020-10-15,69.1254653930664,0.0004517370591837182
197,2020-10-16,69.59422302246094,0.0067583688945328175
198,2020-10-19,71.68799591064453,0.029641751193500224
199,2020-10-20,71.03174591064453,-0.00919640992559279
200,2020-10-21,71.93799591064453,0.012677677477706298
201,2020-10-22,72.3755111694336,0.006063418568082782
202,2020-10-23,73.56299591064453,0.01627412769061079
203,2020-10-26,71.59424591064453,-0.027127419988192843
204,2020-10-27,71.21924591064453,-0.0052516167355891215
205,2020-10-28,70.43798065185547,-0.011030474042146425
206,2020-10-29,69.28172302246094,-0.016551481221501838
207,2020-10-30,71.37548828125,0.029773374659575406
208,2020-11-02,72.31298065185547,0.013049142781678076
209,2020-11-03,72.8130111694336,0.006891012285359636
210,2020-11-04,71.7505111694336,-0.014699685161097221
211,2020-11-05,74.9067611694336,0.04304917680695871
212,2020-11-06,76.12551879882812,0.01613938536420187
213,2020-11-09,76.09427642822266,-0.0004104902519093427
214,2020-11-10,78.00053405761719,0.024742622712412617
215,2020-11-11,78.65678405761719,0.008378208520942851
216,2020-11-12,76.31302642822266,-0.030250231910164703
217,2020-11-13,78.68804931640625,0.030647642597635257
218,2020-11-14,79.43804168701172,0.009486075193309048
219,2020-11-17,80.43805694580078,0.012510041329091661
220,2020-11-18,80.15679168701172,-0.0035027966185400264
221,2020-11-19,81.01976776123047,0.010708558661941696
222,2020-11-20,80.62146759033203,-0.004928210009860445
223,2020-11-23,81.48445892333984,0.010647352683322828
224,2020-11-24,81.81637573242188,0.004065101894429094
225,2020-11-25,82.28104400634766,0.005663337261756218
226,2020-11-26,83.0112533569336,0.008835428057220714
227,2020-11-27,83.3431625366211,0.003990391458219824
228,2020-12-01,83.90742492675781,0.006747534218705463
229,2020-12-02,86.13123321533203,0.02615799387145998
230,2020-12-03,88.58737182617188,0.028117216505847833
231,2020-12-04,88.48780822753906,-0.0011245348907145702
232,2020-12-07,90.81119537353516,0.025917792688871854
233,2020-12-08,89.1184310913086,-0.018816403499345824
234,2020-12-09,89.41716003417969,0.003346438878298806
235,2020-12-10,89.51673126220703,0.0011129388354952825
236,2020-12-11,91.77374267578125,0.024900679929239597
237,2020-12-14,95.15924072265625,0.0362254772322303
238,2020-12-15,94.99330139160156,-0.0017453290009481382
239,2020-12-16,96.58646392822266,0.016632228986288456
240,2020-12-17,95.22562408447266,-0.014189540302112235
241,2020-12-18,94.06392669677734,-0.012274443762641625
242,2020-12-21,88.25546264648438,-0.06373902879408197
243,2020-12-22,89.94821166992188,0.01899848524491566
244,2020-12-23,89.64950561523438,-0.0033263933933234844
245,2020-12-24,90.44609069824219,0.008846304897817115
246,2020-12-28,91.37542724609375,0.010222603478869103
247,2020-12-29,89.68268585205078,-0.018698866200504066
248,2020-12-30,90.01460266113281,0.0036941813568803477
249,2020-12-31,89.9150390625,-0.0011066949040852477
250,2021-01-01,89.84864807128906,-0.000738647446412311
251,2021-01-04,91.10990905761719,0.013940002956258201
252,2021-01-05,89.71588134765625,-0.015418766587987822
253,2021-01-06,89.68268585205078,-0.00037007537465308117
254,2021-01-07,90.61203002929688,0.010309258412180881
255,2021-01-08,92.73628997802734,0.023172887598518477
256,2021-01-11,94.06392669677734,0.0142147487556085
257,2021-01-12,97.34984588623047,0.03433652635872778
258,2021-01-13,96.7856216430664,-0.005812702222712012
259,2021-01-14,97.34984588623047,0.005812702222711928
260,2021-01-15,95.09285736083984,-0.02345728861245975
261,2021-01-18,92.07244873046875,-0.032278106769711275
262,2021-01-19,93.00181579589844,0.010043264304515999
263,2021-01-20,93.93116760253906,0.009943236839840865
264,2021-01-21,91.17630767822266,-0.02976717538906996
265,2021-01-22,88.4214096069336,-0.030680948656515262
266,2021-01-25,87.52526092529297,-0.010186682456110959
267,2021-01-27,85.7329330444336,-0.02069041330302968
268,2021-01-28,85.10227966308594,-0.007383211413948043
269,2021-01-29,83.57550048828125,-0.01810340248992115
270,2021-02-01,85.63335418701172,0.02432443818962955
271,2021-02-02,87.12696838378906,0.01729160249520469
272,2021-02-03,91.10990905761719,0.04470010809918043
273,2021-02-04,95.3252182006836,0.045227825194463736
274,2021-02-05,93.49967956542969,-0.019336385578391204
275,2021-02-08,93.96436309814453,0.004957585229122502
276,2021-02-09,92.43755340576172,-0.016382276189378153
277,2021-02-10,91.80692291259766,-0.0068456104465214485
278,2021-02-11,91.04353332519531,-0.008349927459627359
279,2021-02-12,88.85291290283203,-0.024355441751321153
280,2021-02-15,87.79078674316406,-0.012025778016396269
281,2021-02-16,88.78652954101562,0.011278383586496177
282,2021-02-17,89.74906158447266,0.010782627296972684
283,2021-02-18,92.90222930908203,0.03453007096994311
284,2021-02-19,92.43755340576172,-0.00501432417954571
285,2021-02-22,90.44609069824219,-0.021779327896823065
286,2021-02-23,90.87757110595703,0.004759237904782176
287,2021-02-24,95.85626983642578,0.05333665212746817
288,2021-02-25,103.62299346923828,0.07790936952683541
289,2021-02-26,101.0340805053711,-0.02530135921251531
290,2021-03-01,102.46131134033203,0.014027386317372822
291,2021-03-02,101.83065795898438,-0.006174059478039966
292,2021-03-03,102.826416015625,0.009731067633828855
293,2021-03-04,100.93450927734375,-0.018570401616168363
294,2021-03-05,100.30387878417969,-0.0062675174810784854
295,2021-03-08,101.66470336914062,0.013475810583160802
296,2021-03-09,100.70215606689453,-0.009512966340932441
297,2021-03-10,100.20429992675781,-0.004956109117994657
298,2021-03-12,99.90559387207031,-0.002985422368424993
299,2021-03-15,100.86687469482422,0.009575896289116514
300,2021-03-16,100.04290771484375,-0.008202403982144568
301,2021-03-17,96.0261001586914,-0.04097913994014097
302,2021-03-18,94.103515625,-0.020224624754942112
303,2021-03-19,93.58853149414062,-0.0054875572096434065
304,2021-03-22,93.1422119140625,-0.004780363660190591
305,2021-03-23,92.8675765991211,-0.0029529146471072593
306,2021-03-24,90.84198760986328,-0.02205297356168933
307,2021-03-25,87.95811462402344,-0.032260866348647645
308,2021-03-26,88.98806762695312,0.011641558149578658
309,2021-03-30,91.28829956054688,0.025520336479294716
310,2021-03-31,89.50305938720703,-0.01974981782189875
311,2021-04-01,90.7389907836914,0.013714344313662936
312,2021-04-05,89.12538146972656,-0.017942993216994083
313,2021-04-06,89.46871948242188,0.003844902310170442
314,2021-04-07,90.12101745605469,0.00726434431352881
315,2021-04-08,90.39566802978516,0.0030429407111949797
316,2021-04-09,88.91940307617188,-0.016465970195467257
317,2021-04-12,85.62355041503906,-0.03777000905027549
318,2021-04-13,87.85511779785156,0.02572870205052712
319,2021-04-15,88.06110382080078,0.002341866090520422
320,2021-04-16,87.78646087646484,-0.003123650510835615
321,2021-04-19,85.55488586425781,-0.025749174689646895
322,2021-04-20,85.48622131347656,-0.0008029011926193953
323,2021-04-22,85.86387634277344,0.004408000298376577
324,2021-04-23,86.61918640136719,0.00875813398220123
325,2021-04-26,87.16849517822266,0.006321628796662525
326,2021-04-27,87.54613494873047,0.004322939164717122
327,2021-04-28,88.23278045654297,0.007812643499520745
328,2021-04-29,87.92378234863281,-0.0035082249552256233
329,2021-04-30,91.35697937011719,0.03830435291067865
330,2021-05-03,90.77332305908203,-0.006409238893458658
331,2021-05-04,91.185302734375,0.0045282863340986865
332,2021-05-05,91.42562866210938,0.002632110407025227
333,2021-05-06,92.42125701904297,0.010831166235619612
334,2021-05-07,93.9661865234375,0.016577993212403934
335,2021-05-10,100.96990203857422,0.0718874730922209
336,2021-05-11,106.90927124023438,0.05715806961720567
337,2021-05-12,105.398681640625,-0.014230414554107458
338,2021-05-14,100.79822540283203,-0.044629377523909795
339,2021-05-17,101.72515869140625,0.009153903538869057
340,2021-05-18,100.55789184570312,-0.011541053972052868
341,2021-05-19,104.2657241821289,0.036209080869759575
342,2021-05-20,100.6952133178711,-0.034844416276211015
343,2021-05-21,101.07286071777344,0.003743385495479599
344,2021-05-24,102.24015045166016,0.01148281217443256
345,2021-05-25,101.2445068359375,-0.009786011139285004
346,2021-05-26,100.04290771484375,-0.011939279933400628
347,2021-05-27,99.25328063964844,-0.007924197784471902
348,2021-05-28,100.86687469482422,0.01612660176661636
349,2021-05-31,101.41618347167969,0.005431103643333487
350,2021-06-01,101.34752655029297,-0.0006772111637058476
351,2021-06-02,102.37747955322266,0.010111294609000955
352,2021-06-03,102.3431396484375,-0.0003354806686414419
353,2021-06-04,105.12403869628906,0.026809692352655196
354,2021-06-07,107.28692626953125,0.020365825567549744
355,2021-06-08,107.11526489257812,-0.0016013027917619117
356,2021-06-09,107.3899154663086,0.0025607840645960962
357,2021-06-10,107.45858764648438,0.0006392614472006911
358,2021-06-11,111.68138122558594,0.038544464493568985
359,2021-06-14,109.41551208496094,-0.02049733434179821
360,2021-06-15,107.90489196777344,-0.013902463089530163
361,2021-06-16,106.80628204345703,-0.01023346378601585
362,2021-06-17,104.47172546386719,-0.02210028035733399
363,2021-06-18,100.52355194091797,-0.03852441735568513
364,2021-06-21,101.27886962890625,0.007485749766721892
365,2021-06-22,102.10281372070312,0.008102485788313102
366,2021-06-23,101.9311752319336,-0.0016824503617050496
367,2021-06-24,100.52355194091797,-0.013905785193329832
368,2021-06-25,102.13715362548828,0.01592450573324677
369,2021-06-28,101.07286071777344,-0.010474903440570801
370,2021-06-29,99.21895599365234,-0.018512565326099458
371,2021-06-30,100.6952133178711,0.014769179830619874
372,2021-07-01,100.00858306884766,-0.0068422515187010376
373,2021-07-02,101.38185119628906,0.013638079859399287
374,2021-07-05,102.92678833007812,0.015123849731999142
375,2021-07-06,101.27886962890625,-0.0161401451031717
376,2021-07-07,101.31318664550781,0.0003387794917615395
377,2021-07-08,100.42056274414062,-0.008849582477450452
378,2021-07-09,100.72955322265625,0.0030722400538368637
379,2021-07-12,100.52355194091797,-0.002047186834869926
380,2021-07-13,101.69085693359375,0.01154534897368295
381,2021-07-14,101.72515869140625,0.0003372572020175717
382,2021-07-15,100.72955322265625,-0.009835419340830733
383,2021-07-16,99.9399185180664,-0.007870043942494173
384,2021-07-19,99.18460845947266,-0.007586345012959717
385,2021-07-20,98.12033081054688,-0.010788254720169893
386,2021-07-22,99.35626983642578,0.012517484702450444
387,2021-07-23,98.9443130493164,-0.004154878152639245
388,2021-07-26,98.8756332397461,-0.0006943669090823703
389,2021-07-27,97.81136322021484,-0.010822071877621124
390,2021-07-28,98.90995788574219,0.011169161330855538
391,2021-07-29,97.6053466796875,-0.013277646495271711
392,2021-07-30,98.39498138427734,0.008057527092480758
393,2021-08-02,98.80697631835938,0.004178412205479367
394,2021-08-03,99.04727172851562,0.0024290156079629795
395,2021-08-04,99.35626983642578,0.003114847197835802
396,2021-08-05,99.87125396728516,0.005169820595336887
397,2021-08-06,100.31758117675781,0.004459069345094914
398,2021-08-09,98.36064910888672,-0.019700148873064798
399,2021-08-10,97.63967895507812,-0.007356859171670826
400,2021-08-11,98.8412857055664,0.012231431511443397
401,2021-08-12,99.15029907226562,0.003121482339320912
402,2021-08-13,98.7039566040039,-0.004511838513728251
403,2021-08-16,97.50235748291016,-0.012248475785872842
404,2021-08-17,95.61412048339844,-0.01955604407192369
405,2021-08-18,94.99613952636719,-0.0064842587411646415
406,2021-08-20,93.10789489746094,-0.0200772733350583
407,2021-08-23,91.97492980957031,-0.012242943031522168
408,2021-08-24,93.5198745727539,0.01665793813820776
409,2021-08-25,95.33946228027344,0.019269833756544983
410,2021-08-26,94.2751693725586,-0.011225970015884426
411,2021-08-27,95.13346862792969,0.00906299880866509
412,2021-08-30,98.60099029541016,0.03580046659090085
413,2021-08-31,100.14591217041016,0.015546939086343952
414,2021-09-01,99.012939453125,-0.011377701067890872
415,2021-09-02,99.64630889892578,0.006376462179149843
416,2021-09-03,102.98895263671875,0.0329947212033636
417,2021-09-06,102.98895263671875,0.0
418,2021-09-07,103.58711242675781,0.005791198139145939
419,2021-09-08,104.95936584472656,0.013160358639563356
420,2021-09-09,104.60750579833984,-0.0033579770911253354
421,2021-09-13,108.79462432861328,0.039246618246125145
422,2021-09-14,108.864990234375,0.0006465683434601881
423,2021-09-15,113.33358764648438,0.04022708007886071
424,2021-09-16,114.21326446533203,0.007731868782779538
425,2021-09-17,110.27241516113281,-0.035113635880961426
426,2021-09-20,108.51313781738281,-0.016082554256258444
427,2021-09-21,110.0613021850586,0.014166251629303895
428,2021-09-22,114.0725326538086,0.035796994267606456
429,2021-09-23,117.76702117919922,0.03187377856690005
430,2021-09-24,116.88736724853516,-0.007497477947540742
431,2021-09-27,117.55587005615234,0.0057029123733589706
432,2021-09-28,122.83377075195312,0.04391827361485003
433,2021-09-29,130.68019104003906,0.061921064594557304
434,2021-09-30,130.25799560546875,-0.003235983268061829
435,2021-10-01,132.79136657714844,0.019262158859120138
436,2021-10-04,133.67100524902344,0.0066023721190216576
437,2021-10-05,139.30075073242188,0.04125367375846152
438,2021-10-06,135.7117919921875,-0.026101809516238212
439,2021-10-07,134.1988067626953,-0.011211127563126616
440,2021-10-08,132.6154327392578,-0.011868876367849699
441,2021-10-11,138.52664184570312,0.04360921038030365
442,2021-10-12,136.02847290039062,-0.018198443640280833
443,2021-10-13,133.74136352539062,-0.01695641146660423
444,2021-10-14,129.3431854248047,-0.03343858789958188
445,2021-10-18,130.39874267578125,0.008127783370268423
446,2021-10-19,129.83575439453125,-0.00432678346567436
447,2021-10-20,127.02091979980469,-0.02191842819711825
448,2021-10-21,128.35794067382812,0.010470977022819997
449,2021-10-22,123.78378295898438,-0.03628641494842329
450,2021-10-25,122.51712036132812,-0.010285579529586327
451,2021-10-26,123.18562316894531,0.005441570961566166
452,2021-10-27,122.1652603149414,-0.008317628387151445
453,2021-10-28,117.20403289794922,-0.04145843390266143
454,2021-10-29,115.72623443603516,-0.01268893310445122
455,2021-11-01,120.1596450805664,0.0375938804493187
456,2021-11-02,119.06889343261719,-0.009118972286767158
457,2021-11-03,119.45594787597656,0.0032454043860722873
458,2021-11-04,120.12445831298828,0.005580691531990516
459,2021-11-08,120.82818603515625,0.005841228470434221
460,2021-11-09,119.98368835449219,-0.007013783226100797
461,2021-11-10,117.30960845947266,-0.022539137308253288
462,2021-11-11,117.52071380615234,0.001797939904106219
463,2021-11-12,117.48554992675781,-0.0002992590844040469
464,2021-11-15,112.41877746582031,-0.044084363863701556
465,2021-11-16,111.92616271972656,-0.0043915903554836355
466,2021-11-17,109.8501968383789,-0.018721801743407356
467,2021-11-18,107.95014190673828,-0.01744811919247399
468,2021-11-22,105.9445571899414,-0.018753559621619405
469,2021-11-23,109.92056274414062,0.03684203614188243
470,2021-11-24,111.96136474609375,0.018395906119275607
471,2021-11-25,111.57430267333984,-0.0034630935103916547
472,2021-11-26,109.7094497680664,-0.016855255162872344
473,2021-11-29,108.54830932617188,-0.010640184352904064
474,2021-11-30,106.96495056152344,-0.014694105177947763
475,2021-12-01,109.4631576538086,0.02308681690344516
476,2021-12-02,112.10210418701172,0.02382206766780174
477,2021-12-03,112.41877746582031,0.0028208822846949116
478,2021-12-06,110.77815246582031,-0.014701407851890396
479,2021-12-07,112.34420013427734,0.014037799146612424
480,2021-12-08,112.53060913085938,0.0016578916943899523
481,2021-12-09,113.83566284179688,0.011530588536237635
482,2021-12-10,112.82891845703125,-0.008883178829652212
483,2021-12-13,111.11373138427734,-0.015318391680535611
484,2021-12-14,111.03915405273438,-0.0006714054980451572
485,2021-12-15,110.44259643554688,-0.005386981622869298
486,2021-12-16,111.67303466796875,0.011079371702880743
487,2021-12-17,109.21212005615234,-0.022283221731190603
488,2021-12-20,104.9241714477539,-0.04005413410286252
489,2021-12-21,107.86981964111328,0.02768721380938753
490,2021-12-22,108.39183044433594,0.004827594877166042
491,2021-12-23,110.144287109375,0.016038485997713618
492,2021-12-24,108.8019790649414,-0.012261683067001755
493,2021-12-27,108.9138412475586,0.0010275981993417517
494,2021-12-28,111.00188446044922,0.018990055898516177
495,2021-12-29,109.43584442138672,-0.014208696431884658
496,2021-12-30,109.02569580078125,-0.0037548861194012114
497,2021-12-31,108.9138412475586,-0.0010264733472304128
498,2022-01-03,115.81185150146484,0.06140978208340935
499,2022-01-04,114.09666442871094,-0.014920881787195249
500,2022-01-05,114.61864471435547,0.004564462202888117
501,2022-01-06,115.32709503173828,0.006161910716571671
502,2022-01-07,117.04228210449219,0.014762859415675195
503,2022-01-10,119.83875274658203,0.023611857037171072
504,2022-01-11,118.23545837402344,-0.013469065830418068
505,2022-01-12,118.83204650878906,0.005033076080590122
506,2022-01-13,122.8590087890625,0.033326305585292496
507,2022-01-14,122.8590087890625,0.0
508,2022-01-17,122.07597351074219,-0.00639384328515891
509,2022-01-18,119.9133529663086,-0.01787416125162241
510,2022-01-19,122.22509765625,0.01909498409383743
511,2022-01-20,123.08269500732422,0.006992039149305234
512,2022-01-21,118.38462829589844,-0.03891756116171174
513,2022-01-24,116.55757141113281,-0.015553559295247607
514,2022-01-25,120.17434692382812,0.030558253244699008
515,2022-01-27,119.72692108154297,-0.003730087504569615
516,2022-01-28,120.5472183227539,0.00682803759272933
517,2022-01-31,119.16761779785156,-0.011510474522584432
518,2022-02-01,121.59125518798828,0.020133997419091845
519,2022-02-02,122.18782043457031,0.004894320285038138
520,2022-02-03,120.28620910644531,-0.015685393768570376
521,2022-02-04,119.61504364013672,-0.00559536233928569
522,2022-02-07,120.02523040771484,0.0034233575287146156
523,2022-02-08,119.27945709228516,-0.006232855173595309
524,2022-02-09,125.73005676269531,0.05266808316406834
